file,chan,cf,amp,bw,offset,slope,curve
11-JS.set,13,6.961989359658817,0.1736625948608186,1.2347633134887412,-9.648663571233666,-2.4437586185699858,3.894535404786739e-18
11-JS.set,13,8.999999999999998,0.27429642523993003,1.0000000000000002,-9.648663571233666,-2.4437586185699858,3.894535404786739e-18
11-JS.set,13,11.17600495875164,0.5081656047458818,1.147057738173066,-9.648663571233666,-2.4437586185699858,3.894535404786739e-18
11-JS.set,13,13.800000000000002,0.4186203056368285,1.6483682445506278,-9.648663571233666,-2.4437586185699858,3.894535404786739e-18
11-JS.set,13,19.793168860777573,0.7608455242680012,3.976212723726783,-9.648663571233666,-2.4437586185699858,3.894535404786739e-18
11-JS.set,13,26.66326184953546,0.6715827794709739,3.4325020297732265,-9.648663571233666,-2.4437586185699858,3.894535404786739e-18
11-JS.set,14,7.3602251597552995,0.28987334249284125,1.4707280493347683,-9.816473623761652,-2.6845536331820177,4.010186524757498e-18
11-JS.set,14,11.571728012257465,0.7538465790715314,1.9186705104958115,-9.816473623761652,-2.6845536331820177,4.010186524757498e-18
11-JS.set,14,15.123809036531767,0.7294341208547639,1.291420433051407,-9.816473623761652,-2.6845536331820177,4.010186524757498e-18
11-JS.set,14,17.92326553928972,0.9615193321867928,1.2661539289615003,-9.816473623761652,-2.6845536331820177,4.010186524757498e-18
11-JS.set,14,20.452394297485416,1.1592358821705187,1.0000000000000002,-9.816473623761652,-2.6845536331820177,4.010186524757498e-18
11-JS.set,14,23.99023866032911,1.228929300116766,3.251177249450184,-9.816473623761652,-2.6845536331820177,4.010186524757498e-18
11-JS.set,14,29.690240713755916,0.849257709710832,1.9193121200474208,-9.816473623761652,-2.6845536331820177,4.010186524757498e-18
11-JS.set,15,11.626132848673503,0.31613160215265523,1.6664172055998816,-9.708378596241202,-2.2511939484671957,6.011023723164812e-18
11-JS.set,15,13.899999999999999,0.3520089955598067,1.0000000000000002,-9.708378596241202,-2.2511939484671957,6.011023723164812e-18
11-JS.set,15,15.599871702092415,0.3974412091762858,1.5594501951840145,-9.708378596241202,-2.2511939484671957,6.011023723164812e-18
11-JS.set,15,20.998607279935833,0.6732470302020008,4.789824163073557,-9.708378596241202,-2.2511939484671957,6.011023723164812e-18
11-JS.set,15,27.46753590418822,0.49691037714577213,3.20460257660861,-9.708378596241202,-2.2511939484671957,6.011023723164812e-18
11-JS.set,16,7.734549491794912,0.19546068936825378,1.4649104805721846,-9.956605412993051,-2.4359398827737135,8.491525975739675e-24
11-JS.set,16,11.458641893928093,0.6551490548192991,1.7553399167305481,-9.956605412993051,-2.4359398827737135,8.491525975739675e-24
11-JS.set,16,14.50000000000486,0.6760356072212392,1.5636425287539106,-9.956605412993051,-2.4359398827737135,8.491525975739675e-24
11-JS.set,16,19.983575780604816,0.8335652429041023,3.90478287436905,-9.956605412993051,-2.4359398827737135,8.491525975739675e-24
11-JS.set,16,26.960006973904946,0.7446054583269177,3.389979498666695,-9.956605412993051,-2.4359398827737135,8.491525975739675e-24
11-JS.set,17,11.016766075644988,0.09769014617649496,1.0000000000000002,-9.014174909196885,-2.167106409675778,6.411942216993079e-23
11-JS.set,17,12.7,0.14809195013239673,1.0224246858545782,-9.014174909196885,-2.167106409675778,6.411942216993079e-23
11-JS.set,17,14.65073501395061,0.2371356519682717,1.7766572509505918,-9.014174909196885,-2.167106409675778,6.411942216993079e-23
11-JS.set,17,19.299998560239846,0.47673999234837616,3.067935777603546,-9.014174909196885,-2.167106409675778,6.411942216993079e-23
11-JS.set,17,24.910993422880722,0.48851036376102464,3.12869296743218,-9.014174909196885,-2.167106409675778,6.411942216993079e-23
11-JS.set,17,29.881533809759777,0.21444796023132362,1.89536060678865,-9.014174909196885,-2.167106409675778,6.411942216993079e-23
11-JS.set,17,32.820340730218376,0.09040569443249957,1.0543160693492912,-9.014174909196885,-2.167106409675778,6.411942216993079e-23
11-JS.set,18,7.609568705271477,0.1292778397258445,1.337663247151266,-9.605745208993502,-2.326410266520069,4.625477068586825e-18
11-JS.set,18,11.004454850496417,0.4232905694632265,1.3468342829604094,-9.605745208993502,-2.326410266520069,4.625477068586825e-18
11-JS.set,18,14.041085119544391,0.38169727088704164,1.6336289186539314,-9.605745208993502,-2.326410266520069,4.625477068586825e-18
11-JS.set,18,20.04384706048963,0.6639729639173524,4.18275069360777,-9.605745208993502,-2.326410266520069,4.625477068586825e-18
11-JS.set,18,26.6703346868975,0.5412326461114425,3.379410031790337,-9.605745208993502,-2.326410266520069,4.625477068586825e-18
11-JS.set,19,8.500000000000002,0.025577295230784003,1.254242771639732,-9.139585546394368,-2.1981662586057347,1.2171540774057218e-17
11-JS.set,19,11.001786114484222,0.16839953059340118,1.0000000000000002,-9.139585546394368,-2.1981662586057347,1.2171540774057218e-17
11-JS.set,19,13.871220759481568,0.2094946309819239,2.009621795048018,-9.139585546394368,-2.1981662586057347,1.2171540774057218e-17
11-JS.set,19,19.599999999999998,0.49555794271061515,3.5306981306293417,-9.139585546394368,-2.1981662586057347,1.2171540774057218e-17
11-JS.set,19,25.04025296368809,0.4938981889702383,2.830398397852014,-9.139585546394368,-2.1981662586057347,1.2171540774057218e-17
11-JS.set,19,29.799999999999997,0.22026181201480455,2.5154924417447218,-9.139585546394368,-2.1981662586057347,1.2171540774057218e-17
11-JS.set,20,5.6947623406801275,0.10943382295085691,1.6282664544923589,-9.727510479154674,-2.5034443268196163,3.6860286094584264e-17
11-JS.set,20,7.395023664491469,0.25569668519051625,1.113517652284826,-9.727510479154674,-2.5034443268196163,3.6860286094584264e-17
11-JS.set,20,10.986711332806408,0.699793703343202,1.665180166594042,-9.727510479154674,-2.5034443268196163,3.6860286094584264e-17
11-JS.set,20,14.846559859350663,0.5680913183079799,1.8965539570329275,-9.727510479154674,-2.5034443268196163,3.6860286094584264e-17
11-JS.set,20,20.7,0.8040562133668949,4.138195060020035,-9.727510479154674,-2.5034443268196163,3.6860286094584264e-17
11-JS.set,20,27.3422541357883,0.6298546939322129,2.9632873759790925,-9.727510479154674,-2.5034443268196163,3.6860286094584264e-17
11-JS.set,21,7.951247867380587,0.2869324216537681,1.81572145633126,-9.769382616308038,-2.5103716319443263,5.89624680385455e-22
11-JS.set,21,11.15187374916864,0.7335536177471305,1.4247724021419121,-9.769382616308038,-2.5103716319443263,5.89624680385455e-22
11-JS.set,21,14.301356399423964,0.6155209716907244,1.6702138093835963,-9.769382616308038,-2.5103716319443263,5.89624680385455e-22
11-JS.set,21,19.9,0.8240965788315364,4.040680566209254,-9.769382616308038,-2.5103716319443263,5.89624680385455e-22
11-JS.set,21,26.82039492032539,0.6990451392716288,3.1742375862531755,-9.769382616308038,-2.5103716319443263,5.89624680385455e-22
11-JS.set,22,8.29999999999805,0.4669163597415995,2.1707913023112537,-9.85763388275117,-2.7369321812054017,1.033132325809816e-18
11-JS.set,22,11.378397033899317,0.9849250857164584,1.5126720414311012,-9.85763388275117,-2.7369321812054017,1.033132325809816e-18
11-JS.set,22,14.45117110771262,0.9087659915400668,1.4990909517705162,-9.85763388275117,-2.7369321812054017,1.033132325809816e-18
11-JS.set,22,19.60411834037442,1.0658673445361107,4.16741982625576,-9.85763388275117,-2.7369321812054017,1.033132325809816e-18
11-JS.set,22,27.07638927743509,0.9651632591299659,3.2766761142549172,-9.85763388275117,-2.7369321812054017,1.033132325809816e-18
11-JS.set,23,8.29999999999987,0.4008459888263509,1.995759469993412,-9.950432859623696,-2.621739499835393,2.28444184876071e-18
11-JS.set,23,11.186370974856018,0.8986741439365016,1.444475105310052,-9.950432859623696,-2.621739499835393,2.28444184876071e-18
11-JS.set,23,14.016424219455622,0.8626401138255346,2.2338243514453224,-9.950432859623696,-2.621739499835393,2.28444184876071e-18
11-JS.set,23,20.999999999999996,1.0314369589209242,4.206965443896862,-9.950432859623696,-2.621739499835393,2.28444184876071e-18
11-JS.set,23,27.859518083832572,0.8433472997452682,2.9101045501283016,-9.950432859623696,-2.621739499835393,2.28444184876071e-18
11-JS.set,24,8.546157277768486,0.22980533133557834,1.3372494806673374,-10.127797957294014,-2.3358243581053877,6.4235744443571055e-24
11-JS.set,24,11.189159758434316,0.6453550372505568,1.1992310389874152,-10.127797957294014,-2.3358243581053877,6.4235744443571055e-24
11-JS.set,24,13.900000001063043,0.599368767137145,1.698545686767104,-10.127797957294014,-2.3358243581053877,6.4235744443571055e-24
11-JS.set,24,16.99358848420465,0.6896551476103792,1.375573752169779,-10.127797957294014,-2.3358243581053877,6.4235744443571055e-24
11-JS.set,24,20.7,0.8687421554573866,3.6770409661492165,-10.127797957294014,-2.3358243581053877,6.4235744443571055e-24
11-JS.set,24,27.164233106748387,0.7917192532808812,3.158653217769984,-10.127797957294014,-2.3358243581053877,6.4235744443571055e-24
11-JS.set,25,8.19999999998315,0.35715618740325716,1.8184892923799119,-9.936832220136578,-2.547810932850278,6.128714903170674e-18
11-JS.set,25,11.270484365936817,0.9581782855560075,1.4242040721757276,-9.936832220136578,-2.547810932850278,6.128714903170674e-18
11-JS.set,25,14.25634789270633,0.7718050952122368,1.7209783743931941,-9.936832220136578,-2.547810932850278,6.128714903170674e-18
11-JS.set,25,19.858914880460777,0.9211918147994567,4.069036976677112,-9.936832220136578,-2.547810932850278,6.128714903170674e-18
11-JS.set,25,26.927652570313807,0.82774564412966,3.214284965242652,-9.936832220136578,-2.547810932850278,6.128714903170674e-18
11-JS.set,26,8.500000000016085,0.09027496853464889,1.3283067195905822,-9.438186770783492,-2.240000784651228,4.3975442066988736e-18
11-JS.set,26,11.098026927669467,0.3812066557074072,1.0000000000000002,-9.438186770783492,-2.240000784651228,4.3975442066988736e-18
11-JS.set,26,13.276078096326161,0.2905493933261525,3.16071728907483,-9.438186770783492,-2.240000784651228,4.3975442066988736e-18
11-JS.set,26,21.506682750201612,0.5783506460228409,4.526079128710667,-9.438186770783492,-2.240000784651228,4.3975442066988736e-18
11-JS.set,26,27.900000001269785,0.3681787498949074,3.215785246706769,-9.438186770783492,-2.240000784651228,4.3975442066988736e-18
11-JS.set,27,11.362339350900527,0.1978796576380386,1.0000000000000002,-9.05228201295822,-2.1671669848701054,4.0506000620956074e-23
11-JS.set,27,19.04853468181561,0.463838998223844,4.266897304338799,-9.05228201295822,-2.1671669848701054,4.0506000620956074e-23
11-JS.set,27,25.000000000000004,0.4814458123988903,3.4190466937806363,-9.05228201295822,-2.1671669848701054,4.0506000620956074e-23
11-JS.set,27,30.4,0.19064227889868768,2.485769275148186,-9.05228201295822,-2.1671669848701054,4.0506000620956074e-23
11-JS.set,28,7.315553426759829,0.320476094930795,1.6017439995854539,-10.095369247349607,-2.690665474929942,5.880737167369181e-24
11-JS.set,28,11.338827940643586,0.9808209947482247,1.6324839437650553,-10.095369247349607,-2.690665474929942,5.880737167369181e-24
11-JS.set,28,18.913711420547234,1.043483957194585,5.392514373051591,-10.095369247349607,-2.690665474929942,5.880737167369181e-24
11-JS.set,28,26.8277343035934,1.0940269235076787,3.5508306078145666,-10.095369247349607,-2.690665474929942,5.880737167369181e-24
11-JS.set,29,6.4999999999999964,0.33465527281398977,1.5320804604754195,-9.88824925146067,-2.8561154738556236,7.118147664960226e-22
11-JS.set,29,11.03175392660024,1.1690043327221051,1.8043010682300802,-9.88824925146067,-2.8561154738556236,7.118147664960226e-22
11-JS.set,29,17.68905052040289,1.0766764022613877,5.064295030112596,-9.88824925146067,-2.8561154738556236,7.118147664960226e-22
11-JS.set,29,26.28530696480499,1.1480553804514937,3.8419700167855093,-9.88824925146067,-2.8561154738556236,7.118147664960226e-22
11-JS.set,30,10.499999638450557,0.29709768652453583,2.9454263141269834,-9.410433313087749,-2.234631375468411,1.072065021150878e-17
11-JS.set,30,11.253605980298774,0.3599561646834939,1.1853372896466454,-9.410433313087749,-2.234631375468411,1.072065021150878e-17
11-JS.set,30,21.15170744094657,0.5618899385146587,5.4005891081649215,-9.410433313087749,-2.234631375468411,1.072065021150878e-17
11-JS.set,30,27.8000000000061,0.3711375937789203,3.054039347886993,-9.410433313087749,-2.234631375468411,1.072065021150878e-17
11-JS.set,31,7.0999999999942895,0.23956166848591565,1.4252786946128901,-9.719802475869125,-2.5030351675239455,5.755755346691247e-22
11-JS.set,31,10.98110076860749,0.7179104744620286,1.5767078581573348,-9.719802475869125,-2.5030351675239455,5.755755346691247e-22
11-JS.set,31,18.583575780604836,0.729960451157627,5.274195511804221,-9.719802475869125,-2.5030351675239455,5.755755346691247e-22
11-JS.set,31,26.092415750982383,0.7110240707072872,3.586423094595716,-9.719802475869125,-2.5030351675239455,5.755755346691247e-22
11-JS.set,32,5.594054488154869,0.15241180417726774,1.5681248211322916,-9.671575919883026,-2.559083040471356,5.75122198334415e-18
11-JS.set,32,7.518521083839203,0.3244834084188888,1.019224760695951,-9.671575919883026,-2.559083040471356,5.75122198334415e-18
11-JS.set,32,10.941191313068499,0.6950497115542813,1.648339083725263,-9.671575919883026,-2.559083040471356,5.75122198334415e-18
11-JS.set,32,18.75344014065682,0.7460091026802651,5.04163049731157,-9.671575919883026,-2.559083040471356,5.75122198334415e-18
11-JS.set,32,26.244325610686786,0.746785392698385,3.5901825247078047,-9.671575919883026,-2.559083040471356,5.75122198334415e-18
11-JS.set,33,3.3385733761709155,0.0578411006298154,1.0000000000000002,-8.926068767538329,-2.285133120437936,1.6247636688131423e-22
11-JS.set,33,18.043847060489465,0.4044112454468429,3.343215606649645,-8.926068767538329,-2.285133120437936,1.6247636688131423e-22
11-JS.set,33,24.366442161548903,0.586171153422006,4.244462367506516,-8.926068767538329,-2.285133120437936,1.6247636688131423e-22
11-JS.set,34,3.268388764915934,0.03136175336521063,1.0000000000000002,-8.85142230913354,-2.226251644420562,1.478648894381566e-17
11-JS.set,34,20.416942039075565,0.6782531870832607,3.8789668136731996,-8.85142230913354,-2.226251644420562,1.478648894381566e-17
11-JS.set,34,24.335957389685724,0.6746312409596218,1.0000000000000135,-8.85142230913354,-2.226251644420562,1.478648894381566e-17
11-JS.set,34,26.101356399502276,0.5586416495795046,2.987199793239372,-8.85142230913354,-2.226251644420562,1.478648894381566e-17
11-JS.set,34,30.047768682714835,0.25513602148292236,1.7009576157301085,-8.85142230913354,-2.226251644420562,1.478648894381566e-17
11-JS.set,34,32.5967011685064,0.10680784557751188,1.0000000000000002,-8.85142230913354,-2.226251644420562,1.478648894381566e-17
11-JS.set,35,3.402280791545587,0.009512769553939648,1.0000000000000002,-9.018709351747614,-2.1955024570375254,7.198236196596405e-18
11-JS.set,35,11.383725867740766,0.0704835086845268,1.0000000000000002,-9.018709351747614,-2.1955024570375254,7.198236196596405e-18
11-JS.set,35,16.360361740801274,0.32063405477864215,3.092755387645933,-9.018709351747614,-2.1955024570375254,7.198236196596405e-18
11-JS.set,35,22.8106308770017,0.6231378526364555,4.1565770473003765,-9.018709351747614,-2.1955024570375254,7.198236196596405e-18
11-JS.set,35,29.70000029666252,0.24154833009621868,2.4999425711976433,-9.018709351747614,-2.1955024570375254,7.198236196596405e-18
11-JS.set,36,8.663233722309334,0.07237853182699361,1.1622072706778988,-9.340964976694103,-2.3490802317059836,3.741101285223366e-18
11-JS.set,36,11.178675527004605,0.1809039224799136,1.0000000000000002,-9.340964976694103,-2.3490802317059836,3.741101285223366e-18
11-JS.set,36,20.682065090971623,0.8648394105968027,4.368206612325802,-9.340964976694103,-2.3490802317059836,3.741101285223366e-18
11-JS.set,36,26.500000005495593,0.6626590077700989,2.8425691434288534,-9.340964976694103,-2.3490802317059836,3.741101285223366e-18
11-JS.set,36,30.01595029601528,0.38140187075439336,1.7475793373168362,-9.340964976694103,-2.3490802317059836,3.741101285223366e-18
11-JS.set,37,3.528489416596293,0.07162867307266829,1.0000000000000002,-9.461206555182937,-2.62439422604999,5.673942014230924e-24
11-JS.set,37,7.155488876068377,0.28771121825207757,1.2658682308243936,-9.461206555182937,-2.62439422604999,5.673942014230924e-24
11-JS.set,37,9.10272485128311,0.2929003626454314,2.201317138164797,-9.461206555182937,-2.62439422604999,5.673942014230924e-24
11-JS.set,37,10.993294299095739,0.39936979169471876,1.8793241366975806,-9.461206555182937,-2.62439422604999,5.673942014230924e-24
11-JS.set,37,20.72856598025895,0.796713568794436,4.93295623421324,-9.461206555182937,-2.62439422604999,5.673942014230924e-24
11-JS.set,37,26.50000005037933,0.7204729548812008,3.131128562043958,-9.461206555182937,-2.62439422604999,5.673942014230924e-24
11-JS.set,37,29.766932280274396,0.43125328695442633,1.4304900114540613,-9.461206555182937,-2.62439422604999,5.673942014230924e-24
11-JS.set,38,3.63576076045759,0.09389183836718829,1.0000000000000002,-9.589112225003104,-2.6761560992821756,2.7908774273061045e-18
11-JS.set,38,7.456720020366767,0.4180614648651666,1.7456091383654984,-9.589112225003104,-2.6761560992821756,2.7908774273061045e-18
11-JS.set,38,11.308144563030456,0.6170995424599965,1.3612989501033261,-9.589112225003104,-2.6761560992821756,2.7908774273061045e-18
11-JS.set,38,18.4,0.7810060361936717,4.692545067628379,-9.589112225003104,-2.6761560992821756,2.7908774273061045e-18
11-JS.set,38,25.979402250376566,0.8659469442591785,3.8594576985565348,-9.589112225003104,-2.6761560992821756,2.7908774273061045e-18
11-JS.set,39,6.92545011109808,0.3809687472612904,1.0000000000000002,-9.588588762838226,-2.721981575172684,4.721593284416379e-18
11-JS.set,39,10.98083731341011,0.570268958629649,3.9181737896817173,-9.588588762838226,-2.721981575172684,4.721593284416379e-18
11-JS.set,39,23.216879020641134,1.0415833580818852,5.306698411711312,-9.588588762838226,-2.721981575172684,4.721593284416379e-18
11-JS.set,40,7.62313854029325,0.33955652303596473,1.7846810680825032,-9.602112789837365,-2.655434606033777,5.3263973235782474e-18
11-JS.set,40,11.23016991939822,0.5734036536114999,1.6012635845986216,-9.602112789837365,-2.655434606033777,5.3263973235782474e-18
11-JS.set,40,20.227779722144536,1.0182502583378277,4.996061346856159,-9.602112789837365,-2.655434606033777,5.3263973235782474e-18
11-JS.set,40,26.50000002648844,0.9536086234478685,3.107414923585931,-9.602112789837365,-2.655434606033777,5.3263973235782474e-18
11-JS.set,40,30.25067790342824,0.6112632840659327,1.7754703834171288,-9.602112789837365,-2.655434606033777,5.3263973235782474e-18
11-JS.set,41,10.099977057895224,0.0894854681163384,1.0000000000000002,-9.275278043546116,-2.2061511702602496,6.935514328267672e-18
11-JS.set,41,11.302283612910538,0.14041357643194807,1.1476508416000313,-9.275278043546116,-2.2061511702602496,6.935514328267672e-18
11-JS.set,41,21.249291768983024,0.6605067444466233,4.6316661837995685,-9.275278043546116,-2.2061511702602496,6.935514328267672e-18
11-JS.set,41,27.000001232264598,0.4759958448526067,2.751339818774098,-9.275278043546116,-2.2061511702602496,6.935514328267672e-18
11-JS.set,41,29.55854013173795,0.30725540091613013,1.3533098101957557,-9.275278043546116,-2.2061511702602496,6.935514328267672e-18
