file,cf,bw
g1015_ch06_raw.npy,15.612981948569987,1.0533915513849836
g1015_ch06_raw.npy,26.60503272876628,1.8850814661850317
g1015_ch06_raw.npy,27.46699297573016,5.045537590487656
g1015_ch06_raw.npy,40.76076141250348,1.5827687659073881
g1016_ch03_raw.npy,11.112260607931196,1.24190481763222
g1016_ch03_raw.npy,18.205364810630236,2.557464048217864
g1016_ch03_raw.npy,27.223356120089708,2.613689517322842
g1016_ch03_raw.npy,30.572533858542,4.471617683552814
g1016_ch03_raw.npy,41.51972096506387,2.088784439492565
g1017_ch13_raw.npy,27.49170482267762,3.195074984279884
g1017_ch13_raw.npy,41.63155801840363,2.274985952446684
g1018_ch06_raw.npy,28.096145813185025,3.0532976642250644
g1018_ch06_raw.npy,41.38343301483437,2.018676450209977
g1021_ch02_raw.npy,25.623719983346266,2.3654401272719174
g1021_ch02_raw.npy,31.240911953409288,2.6450231759317697
g1021_ch02_raw.npy,41.21047247084002,1.7791455241817142
g1024_ch08_raw.npy,10.907231971459854,1.1159922841546621
g1024_ch08_raw.npy,22.84547096341554,4.771951505818401
g1024_ch08_raw.npy,25.956122678457618,1.1676137193258294
g1024_ch08_raw.npy,30.327677776474424,3.5777814232413894
g1024_ch08_raw.npy,42.80365291514446,1.4083358943865072
g1031_ch10_raw.npy,28.04325528040363,3.14481361849959
g1031_ch10_raw.npy,42.46727957853947,1.9119399179211984
g1035_ch10_raw.npy,11.95107787769029,2.9293182146558974
g1035_ch10_raw.npy,24.364128159599968,2.3728115477076432
g1035_ch10_raw.npy,28.844204536212064,2.9161965359017374
g1035_ch10_raw.npy,32.82210702644274,1.2566326852591712
g1035_ch10_raw.npy,41.22770365168967,2.950138251056175
g1038_ch04_raw.npy,20.49094569804783,1.7743555528188328
g1038_ch04_raw.npy,26.761622566988386,8.830832125603592
g1039_ch02_raw.npy,18.7410020110041,2.742255167269512
g1039_ch02_raw.npy,23.38738850670985,2.336854780926812
g1039_ch02_raw.npy,27.948245737589833,2.9147776664211484
g1039_ch02_raw.npy,32.129008981666225,1.7367886655004794
g1039_ch02_raw.npy,35.45471940409976,3.2827674524673043
g1041_ch08_raw.npy,17.432126232898135,1.905441855319941
g1041_ch08_raw.npy,20.93093085770596,-0.3371912679789323
g1041_ch08_raw.npy,30.234188624400332,6.016178865719785
g1041_ch08_raw.npy,2.7714188985199195,2.299063484872846
g1044_ch05_raw.npy,20.685187044337898,-0.13763998842922898
g1044_ch05_raw.npy,27.95594120205825,5.027280839358506
g1044_ch05_raw.npy,36.41909603513295,5.682032552920354
g1045_ch05_raw.npy,28.15657435834807,3.714054840083515
g1045_ch05_raw.npy,42.524860357687785,2.830897729875802
g1046_ch01_raw.npy,23.32444210433767,1.2536127719107824
g1046_ch01_raw.npy,27.434136866844067,3.328693361822867
g1046_ch01_raw.npy,31.96111791385492,1.798675176361851
g1046_ch01_raw.npy,40.99082859674824,1.3455704853249757
g1046_ch01_raw.npy,44.16381575955082,2.2141508463357833
i003_ch08_raw.npy,16.269692288071518,2.1697862931370033
i003_ch08_raw.npy,18.702548895141362,3.8147209454852775
i003_ch08_raw.npy,34.685897501499326,2.1958020490333867
i003_ch08_raw.npy,38.56833436501334,2.659707036824592
i004_ch01_raw.npy,15.612149454562008,2.238574848074281
i004_ch01_raw.npy,23.70778745711877,2.6318402150568363
i007_ch14_raw.npy,15.074502669163092,1.2702522469876258
i007_ch14_raw.npy,22.12971583954316,3.110280055076133
i007_ch14_raw.npy,28.975860740897758,1.281144685163904
i007_ch14_raw.npy,45.205622673307396,2.5601810319655067
i008_ch03_raw.npy,16.25696456927403,1.9493996750029776
i008_ch03_raw.npy,25.488141880093718,1.6813463714652144
i008_ch03_raw.npy,31.712579287214478,2.7933978606237937
i010_ch06_raw.npy,16.11064295837477,1.2293064170417582
i010_ch06_raw.npy,20.456717774071432,3.9571891028332766
i010_ch06_raw.npy,31.436001014856142,2.5345883524963533
i010_ch06_raw.npy,36.734652324621585,0.9749691685813863
i010_ch08_raw.npy,16.761248542265914,2.102490281409996
i010_ch08_raw.npy,22.68567869603606,4.059880416682927
i010_ch08_raw.npy,30.28119541398374,3.4121367996287892
i011_ch04_raw.npy,17.161802593328506,2.233854189989296
i011_ch04_raw.npy,21.98951764854559,3.660534496192578
i013_ch14_raw.npy,19.316073535941584,1.965243336480058
i013_ch14_raw.npy,24.24865789802766,4.334830820302404
i013_ch14_raw.npy,28.521546284114756,1.1817862814845062
i013_ch14_raw.npy,46.50077135133334,1.7536654679152759
i014_ch14_raw.npy,17.600911547478542,3.3755572139210686
i014_ch14_raw.npy,32.95347685729115,4.266923384982816
i015_ch12_raw.npy,17.16622093343322,3.1067227209326793
i015_ch12_raw.npy,33.09318393683118,2.3317113994783734
i015_ch12_raw.npy,46.08928713395387,2.420821096471237
